latitude;longitude;Altitude;caida;Temperature_1;Temperature_2;Barometric_Pressure;pitch;rueda;yaw;Accelerometer_X;Accelerometer_Y;Accelerometer_Z
38.540661;-121.746788;15;1;33.48112;32.997429;1010.04289;2.0148;2.668;-10.0188;0.0429;-0.7995;0.6201
38.540661;-121.746788;13.9;1;33.486976;32.977291;1010.055111;1.9596;2.714;-10.12;0.0468;-0.7995;0.6279
38.540661;-121.746788;13.8;1;33.486976;32.997429;1010.070333;1.9872;2.6496;-10.1016;0.0585;-0.7917;0.5928
38.540661;-121.746788;13.6;1;33.486976;32.997429;1010.013248;1.9688;2.6588;-10.0832;0.0351;-0.78;0.5772
38.540661;-121.746796;13.3;1;33.492832;32.997429;1010.059719;1.9228;2.7324;-10.1752;0.0507;-0.8151;0.6435
38.540661;-121.746788;13.3;1;33.486976;33.0075;1010.032276;1.9964;2.6864;-10.0832;0.0312;-0.7722;0.6474
38.540661;-121.746788;13.3;1;33.498687;33.0075;1010.011046;1.9596;2.668;-10.0464;0.0429;-0.7839;0.624
38.540661;-121.746788;13.3;1;33.486976;33.0075;1010.051305;1.978;2.7048;-10.0372;0.0702;-0.7956;0.585
38.540661;-121.746788;13.5;1;33.504543;33.0075;1009.983604;1.9136;2.7324;-10.0832;0.0546;-0.7761;0.5928
38.540661;-121.746788;13.8;1;33.504543;33.0075;1010.015653;1.9044;2.7232;-10.0924;0.0507;-0.7956;0.5889
38.540661;-121.746788;13.7;1;33.504543;33.0075;1010.008041;1.9596;2.6588;-10.1568;0.0546;-0.7839;0.5889
38.540661;-121.746788;13.8;1;33.498687;33.027641;1009.968381;1.9964;2.714;-10.0464;0.039;-0.7761;0.6318
38.540657;-121.746788;13.7;1;33.516254;33.0075;1010.062923;1.9596;2.6956;-10.0648;0.0312;-0.7956;0.6201
38.540657;-121.746788;13.4;1;33.516254;33.0075;1010.032476;1.9596;2.714;-10.12;0.0312;-0.8034;0.6279
38.540657;-121.746788;13.3;1;33.510398;33.0075;1010.018658;1.9504;2.6864;-10.166;0.0507;-0.7722;0.5772
38.540657;-121.746788;13.3;1;33.510398;33.0075;1010.016453;1.9504;2.7048;-10.1292;0.0468;-0.78;0.6084
38.540657;-121.746788;13.2;1;33.516254;32.997429;1010.024864;1.9596;2.7048;-10.12;0.0507;-0.7839;0.6123
38.540657;-121.746788;13.2;1;33.522109;32.977291;1010.02867;1.9228;2.6036;-10.0832;0.0663;-0.8307;0.6162
38.540657;-121.746788;13;1;33.522109;32.997429;1010.082752;1.9228;2.6312;-10.1016;0.0429;-0.7683;0.6318
38.540653;-121.746788;12.9;1;33.510398;32.997429;1009.959364;1.9228;2.7232;-10.1016;0.0468;-0.7839;0.6006
38.540653;-121.74678;12.7;1;33.522109;33.0075;1010.010439;2.0332;2.7232;-10.074;0.0468;-0.78;0.5967
38.540649;-121.74678;12.8;1;33.539673;33.0075;1010.073727;1.9504;2.714;-10.0464;0.0351;-0.7956;0.5694
38.540649;-121.746788;13;1;33.527964;33.0075;1010.015042;1.9964;2.7232;-10.1016;0.0429;-0.8112;0.6318
38.540646;-121.746788;13;1;33.539673;33.0075;1010.046288;1.978;2.6772;-10.1108;0.0624;-0.7878;0.5811
38.540646;-121.746788;12.5;1;33.522109;33.0075;1009.995215;1.9872;2.6588;-10.12;0.0468;-0.7995;0.6045
38.540646;-121.746788;12.3;1;33.533818;32.997429;1010.050094;1.9872;2.7048;-10.0648;0.039;-0.7878;0.5811
38.540646;-121.746788;12.1;1;33.533818;32.997429;1010.045491;1.9964;2.668;-10.028;0.0468;-0.7956;0.5889
38.540642;-121.746788;12.2;1;33.545527;32.997429;1010.044073;1.978;2.6312;-10.1108;0.0624;-0.7839;0.5928
38.540642;-121.746788;12.2;1;33.551382;33.0075;1010.067706;1.9504;2.6312;-10.0648;0.0234;-0.7839;0.6201
38.540638;-121.746788;12.3;1;33.539673;33.0075;1010.039472;1.9688;2.6956;-10.0464;0.0624;-0.7956;0.6045
38.540638;-121.746788;12.2;1;33.545527;33.0075;1010.009818;1.9688;2.714;-10.1384;0.0585;-0.7956;0.624
38.540638;-121.746788;12.5;1;33.545527;33.0075;1010.006012;1.8952;2.7048;-10.1476;0.0585;-0.7956;0.624
38.540634;-121.746788;12.6;1;33.557236;33.0075;1010.040267;1.978;2.7048;-10.0464;0.0546;-0.7839;0.6123
38.540634;-121.746788;13;1;33.551382;33.0075;1010.029643;1.9964;2.6404;-10.0648;0.0429;-0.7761;0.6006
38.540634;-121.746788;13.1;1;33.545527;32.997429;1010.044073;1.9596;2.6864;-10.0464;0.0507;-0.7917;0.6045
38.540634;-121.746788;13.5;1;33.545527;32.997429;1010.049468;1.9228;2.6404;-10.1016;0.039;-0.7995;0.6084
38.540634;-121.746788;13.7;1;33.545527;32.997429;1009.956531;1.9596;2.6588;-10.0832;0.0468;-0.7878;0.6201
38.54063;-121.746788;14.2;1;33.557236;32.997429;1010.041856;1.932;2.6588;-10.1016;0.0468;-0.7956;0.6162
38.54063;-121.746788;14.9;1;33.551382;32.997429;1009.964938;1.9412;2.6772;-10.0464;0.0585;-0.7878;0.6123
38.54063;-121.746788;15.2;1;33.551382;32.997429;1009.991581;1.9596;2.6772;-10.028;0.0585;-0.7878;0.624
38.54063;-121.746788;16.1;1;33.56309;33.0075;1010.03123;1.9688;2.6772;-10.074;0.0429;-0.8073;0.585
38.54063;-121.746788;16.4;1;33.557236;32.997429;1010.034243;1.9964;2.7416;-10.1016;0.0351;-0.8268;0.5889
38.54063;-121.746788;16.700001;1;33.557236;32.997429;1009.984762;1.932;2.7232;-10.12;0.0468;-0.7917;0.6162
38.540627;-121.746788;17.299999;1;33.557236;32.997429;1009.999987;1.9596;2.714;-10.0924;0.0585;-0.7839;0.5967
38.540627;-121.746788;17.799999;1;33.568944;32.997429;1010.039635;1.9504;2.7324;-10.0648;0.0429;-0.7995;0.624
38.540627;-121.746788;18.200001;1;33.56309;32.997429;1010.05486;1.9504;2.714;-10.1108;0.0624;-0.7878;0.6084
38.540627;-121.74678;18.4;1;33.574797;33.0075;1010.051846;1.9596;2.6588;-10.0924;0.0546;-0.7644;0.5655
38.540627;-121.74678;18.6;1;33.574797;32.997429;1010.044233;1.9228;2.714;-10.0832;0.0585;-0.7761;0.6123
38.540627;-121.74678;18.9;1;33.568944;32.997429;1010.03662;1.9688;2.6864;-9.9912;0.0507;-0.7839;0.5967
38.540627;-121.74678;19.1;1;33.568944;32.997429;1010.039635;1.932;2.6496;-10.0372;0.0351;-0.7761;0.624
38.540627;-121.74678;19.299999;1;33.580651;32.997429;1010.033604;1.9596;2.6496;-10.1016;0.0546;-0.8034;0.6123
38.540627;-121.74678;19.5;1;33.580651;32.997429;1010.022185;1.9412;2.6772;-10.0464;0.0351;-0.8073;0.5967
38.540627;-121.74678;19.799999;1;33.580651;33.0075;1010.051846;1.9596;2.6956;-10.1108;0.0702;-0.7722;0.6084
38.540627;-121.74678;19.799999;1;33.574797;33.0075;1010.03662;1.9412;2.6864;-10.0832;0.0429;-0.7878;0.6006
38.540627;-121.74678;19.5;1;33.580651;32.997429;1010.056443;1.9228;2.6956;-10.0832;0.039;-0.7839;0.585
38.540627;-121.746773;19.5;1;33.580651;32.997429;1010.068652;1.9228;2.6864;-10.1108;0.0546;-0.7956;0.5967
38.540627;-121.746773;19.5;1;33.574797;32.997429;1010.002362;1.9504;2.6496;-10.0556;0.0507;-0.7917;0.6045
38.540627;-121.746773;19.799999;1;33.580651;32.997429;1010.052636;2.0056;2.6772;-10.1292;0.039;-0.7722;0.6045
38.540627;-121.746773;19.799999;1;33.586504;32.997429;1010.04962;1.9504;2.7232;-10.1384;0.0741;-0.7683;0.6123
38.540627;-121.746773;20;1;33.586504;32.997429;1010.076265;1.9228;2.6772;-9.9912;0.0429;-0.7878;0.5772
38.540627;-121.746773;19.6;1;33.580651;32.997429;1010.04883;1.9872;2.6864;-10.1108;0.039;-0.7878;0.5889
38.540627;-121.746773;19.700001;1;33.580651;33.0075;1010.045023;1.9504;2.6772;-10.0188;0.0546;-0.8034;0.6162
38.540623;-121.746773;19.6;1;33.586504;33.0075;1010.031376;1.9872;2.7048;-10.1016;0.0585;-0.7917;0.5928
38.540623;-121.746765;19.299999;1;33.592357;32.997429;1010.031376;1.932;2.714;-10.0924;0.0312;-0.8034;0.6006
38.540623;-121.746765;19.299999;1;33.592357;32.997429;1010.019956;1.978;2.6772;-10.0832;0.0546;-0.7761;0.5889
38.540619;-121.746765;19.200001;1;33.586504;33.0075;1010.014572;1.9136;2.6864;-10.0832;0.039;-0.8073;0.6123
38.540619;-121.746765;19.4;1;33.592357;33.0075;1010.054215;1.9688;2.6956;-10.12;0.0507;-0.78;0.6045
38.540619;-121.746765;19.5;1;33.586504;33.0075;1009.984909;1.9596;2.714;-10.1016;0.0624;-0.7956;0.6123
38.540619;-121.746765;19.4;1;33.586504;33.0075;1010.000135;1.9504;2.7416;-10.1936;0.039;-0.7878;0.6162
38.540615;-121.746765;19.4;1;33.59821;33.0075;1010.047391;2.0332;2.7324;-10.1384;0.0663;-0.7761;0.6123
38.540615;-121.746765;19.700001;1;33.592357;33.0075;1010.00473;1.978;2.7048;-10.2028;0.0429;-0.7722;0.5928
38.540615;-121.746758;19.4;1;33.586504;33.0075;1010.022974;1.9872;2.668;-10.2028;0.0546;-0.7839;0.6318
38.540615;-121.746758;19.6;1;33.586504;32.997429;1010.025991;2.024;2.6772;-10.166;0.039;-0.7956;0.6162
38.540615;-121.746758;19.9;1;33.586504;33.0075;1009.988716;2.0056;2.668;-10.1568;0.0546;-0.78;0.6006
38.540615;-121.746758;20.200001;1;33.586504;33.0075;1009.96207;2.0332;2.6956;-10.1384;0.0585;-0.7917;0.6084
38.540615;-121.746758;20.200001;1;33.592357;33.0075;1009.985698;2.0148;2.6772;-10.1752;0.0585;-0.8073;0.6201
38.540615;-121.746758;20.299999;1;33.592357;33.0075;1010.02757;1.9596;2.668;-10.1108;0.0585;-0.7956;0.6162
38.540615;-121.746758;20.4;1;33.592357;33.0075;1010.042796;2.0148;2.668;-10.1476;0.0585;-0.7839;0.6435
38.540615;-121.746758;20.4;1;33.59821;33.0075;1010.013131;1.9688;2.76;-10.1568;0.0546;-0.7995;0.6201
38.540619;-121.746758;20.299999;1;33.609916;33.0075;1010.048178;1.9872;2.668;-10.1016;0.0429;-0.8112;0.6279
38.540619;-121.746758;20.299999;1;33.592357;33.0075;1010.07023;1.9688;2.6956;-10.12;0.0351;-0.7839;0.6045
38.540619;-121.74675;20.5;1;33.59821;32.997429;1010.077843;1.9964;2.7232;-10.1568;0.0663;-0.7839;0.624
38.540619;-121.74675;20.799999;1;33.592357;32.997429;1010.038989;2.0792;2.714;-10.1476;0.0312;-0.7605;0.6045
38.540619;-121.74675;21;1;33.604063;32.997429;1010.040565;2.0424;2.7232;-10.1476;0.0585;-0.7683;0.6162
38.540619;-121.74675;20.799999;1;33.604063;32.997429;1010.067211;1.9872;2.6772;-10.1568;0.0546;-0.7839;0.6201
38.540619;-121.74675;21.1;1;33.604063;32.997429;1010.051985;1.9596;2.6864;-10.1476;0.0468;-0.7839;0.5967
38.540619;-121.74675;21.200001;1;33.59821;32.997429;1010.035971;2.0424;2.7324;-10.1384;0.0468;-0.7956;0.6045
38.540619;-121.74675;21.200001;1;33.592357;32.997429;1010.040565;1.9504;2.6772;-10.1292;0.0351;-0.7878;0.6045
38.540623;-121.74675;21.299999;1;33.592357;32.977291;1009.989504;2.024;2.7324;-10.2028;0.0546;-0.7839;0.5772
38.540623;-121.74675;21.299999;1;33.592357;32.977291;1009.966665;2.024;2.668;-10.12;0.0468;-0.7956;0.5928
38.540623;-121.74675;21.6;1;33.604063;32.977291;1010.059598;2.024;2.7048;-10.074;0.0585;-0.7761;0.6045
38.540623;-121.74675;21.6;1;33.592357;32.977291;1009.985698;1.9504;2.7324;-10.1384;0.0585;-0.7956;0.6123
38.540623;-121.74675;21.799999;1;33.604063;32.977291;1010.059598;2.0608;2.6956;-10.1108;0.0507;-0.78;0.585
38.540623;-121.74675;21.799999;1;33.604063;32.977291;1010.025338;2.024;2.7048;-10.1292;0.0546;-0.7722;0.6357
38.540623;-121.74675;22;1;33.59821;32.977291;1010.067998;2.0056;2.6772;-10.1568;0.0507;-0.8229;0.6357
38.540623;-121.74675;22.200001;1;33.59821;32.977291;1010.006305;2.0056;2.6404;-10.1384;0.0351;-0.7839;0.6279
38.540623;-121.74675;22.299999;1;33.592357;32.977291;1009.997117;2.024;2.714;-10.1568;0.0468;-0.7917;0.6201
38.540623;-121.74675;22.299999;1;33.592357;32.997429;1010.000924;1.9688;2.7048;-10.1292;0.0546;-0.7995;0.624
38.540623;-121.74675;22.4;1;33.59821;32.977291;1010.017725;2.0148;2.6496;-10.1568;0.0585;-0.7956;0.6084
38.540623;-121.74675;22.5;1;33.604063;32.997429;1010.021532;2.0424;2.7232;-10.166;0.0624;-0.7722;0.6357
38.540627;-121.74675;22.6;1;33.604063;32.997429;1010.025338;1.978;2.622;-10.1476;0.0585;-0.7956;0.6084
38.540627;-121.74675;22.6;1;33.604063;32.997429;1010.048178;1.9872;2.7048;-10.1016;0.0624;-0.7878;0.6201
38.540627;-121.74675;22.5;1;33.592357;32.977291;1010.000924;1.978;2.714;-10.1108;0.0585;-0.8034;0.6318
38.540627;-121.74675;22.5;1;33.59821;32.997429;1009.978872;1.978;2.6956;-10.12;0.0702;-0.8151;0.624
38.540627;-121.74675;22.799999;1;33.609916;32.997429;1010.071805;1.978;2.6588;-10.1844;0.0351;-0.7839;0.585
38.540627;-121.74675;22.799999;1;33.604063;32.977291;1010.044371;1.9688;2.6864;-10.1752;0.039;-0.7956;0.5967
38.540627;-121.74675;22.9;1;33.59821;32.997429;1009.997905;1.9596;2.7508;-10.1292;0.0546;-0.8073;0.624
38.540627;-121.746742;22.799999;1;33.604063;32.977291;1010.029145;2.024;2.714;-10.1292;0.039;-0.7956;0.6201
38.540627;-121.746742;22.9;1;33.59821;32.977291;1010.005518;1.9412;2.6772;-10.1568;0.0585;-0.7761;0.6123
38.540627;-121.746742;23.200001;1;33.59821;32.997429;1010.016938;2.024;2.7232;-10.1016;0.0546;-0.7917;0.6201
38.540627;-121.746742;23.4;1;33.604063;32.997429;1010.036758;2.0056;2.7324;-10.1844;0.0702;-0.7917;0.6123
38.540627;-121.746742;23.5;1;33.604063;32.977291;1010.029145;2.0056;2.714;-10.1936;0.0507;-0.78;0.5889
38.54063;-121.746742;23.4;1;33.59821;32.977291;1010.001711;1.9872;2.7048;-10.1292;0.0585;-0.78;0.6006
38.54063;-121.746742;23.5;1;33.592357;32.977291;1010.009325;1.9964;2.6956;-10.1752;0.0585;-0.7644;0.6279
38.54063;-121.746742;23.4;1;33.609916;32.977291;1010.071805;2.0148;2.76;-10.0832;0.0585;-0.7995;0.6006
38.54063;-121.746742;23.4;1;33.604063;32.977291;1010.048178;1.9872;2.6956;-10.1936;0.0546;-0.8034;0.6045
38.54063;-121.746742;23.6;1;33.604063;32.997429;1010.036758;2.0332;2.6772;-10.166;0.0624;-0.7995;0.6084
38.54063;-121.746742;23.9;1;33.59821;32.977291;1010.036758;1.9688;2.7324;-10.1844;0.0546;-0.7761;0.6045
38.54063;-121.746742;24.299999;1;33.604063;32.977291;1010.040565;2.0516;2.6772;-10.1108;0.0507;-0.8073;0.5928
38.54063;-121.746742;24.4;1;33.609916;32.96722;1010.045158;1.9964;2.6772;-10.1292;0.0429;-0.7839;0.6006
38.54063;-121.746742;24.5;1;33.604063;32.977291;1010.025338;2.0332;2.7692;-10.1568;0.0546;-0.7878;0.6162
38.540634;-121.746742;24.200001;1;33.592357;32.977291;1010.019956;2.0516;2.6956;-10.12;0.0741;-0.7878;0.5694
38.540634;-121.746742;24;1;33.609916;32.977291;1010.064192;2.0148;2.76;-10.1568;0.0546;-0.7995;0.5889
38.540634;-121.746742;23.9;1;33.604063;32.977291;1010.005518;2.0056;2.6864;-10.1476;0.0429;-0.7878;0.5889
38.540634;-121.746742;23.6;1;33.604063;32.977291;1009.994885;2.0332;2.6772;-10.1568;0.0507;-0.7995;0.6084
38.540634;-121.746742;23.5;1;33.604063;32.977291;1010.013131;2.0056;2.668;-10.0832;0.0585;-0.7605;0.5655
38.540634;-121.746742;23.6;1;33.59821;32.997429;1010.013131;2.0148;2.6772;-10.1844;0.0663;-0.7917;0.5928
38.540634;-121.746742;23.4;1;33.59821;32.977291;1010.009325;1.9872;2.6772;-10.074;0.0546;-0.7839;0.5967
38.540634;-121.746742;22.700001;1;33.604063;32.977291;1009.990292;1.9688;2.7048;-10.212;0.0546;-0.7917;0.6201
38.54063;-121.746742;22.799999;1;33.604063;32.997429;1010.025338;1.9872;2.6864;-10.1476;0.0312;-0.7839;0.6162
38.54063;-121.746742;22.9;1;33.604063;32.977291;1009.998692;1.9688;2.668;-10.1108;0.0507;-0.7878;0.6123
38.54063;-121.746742;23.1;1;33.604063;32.977291;1009.975065;1.9228;2.7232;-10.1476;0.0429;-0.7761;0.6006
38.54063;-121.746742;23.200001;1;33.59821;32.997429;1010.005518;1.9688;2.7048;-10.1476;0.0546;-0.7605;0.5928
38.54063;-121.746742;23.299999;1;33.592357;32.977291;1010.019956;2.024;2.7048;-10.0464;0.0585;-0.78;0.624
38.54063;-121.746742;23.6;1;33.615769;32.997429;1009.986485;1.9964;2.6496;-10.1568;0.0429;-0.78;0.6396
38.54063;-121.746742;24;1;33.59821;32.997429;1009.982678;2.0056;2.714;-10.12;0.0195;-0.7917;0.6279
38.54063;-121.746742;24.1;1;33.604063;32.997429;1010.017725;1.978;2.714;-10.1476;0.0585;-0.7917;0.6045
38.54063;-121.746742;24.299999;1;33.592357;32.997429;1010.008537;1.9872;2.6772;-10.1384;0.0468;-0.7956;0.6201
38.54063;-121.746742;24.9;1;33.604063;32.997429;1010.044371;2.0332;2.714;-10.0556;0.0663;-0.7956;0.6162
38.54063;-121.746742;25;1;33.604063;32.997429;1010.013918;2.024;2.6864;-10.1476;0.0624;-0.7761;0.6123
38.540627;-121.746742;25.1;1;33.592357;32.997429;1009.985698;2.0056;2.7048;-10.0832;0.0702;-0.7761;0.6279
38.540627;-121.746742;25.200001;1;33.604063;32.997429;1010.044371;1.978;2.6588;-10.0832;0.0507;-0.78;0.6201
38.540627;-121.746742;25.200001;1;33.592357;32.997429;1010.022318;2.0056;2.6956;-10.074;0.0546;-0.7878;0.6084
38.540627;-121.746742;25.299999;1;33.604063;32.997429;1010.044371;1.9872;2.7048;-10.1016;0.0429;-0.7995;0.6357
38.540627;-121.746742;25.299999;1;33.592357;32.997429;1009.985698;1.9596;2.7048;-10.0924;0.0663;-0.7839;0.6123
38.540627;-121.746742;25.5;1;33.604063;32.997429;1010.012343;1.9964;2.6956;-10.166;0.0468;-0.7683;0.6123
38.540627;-121.746742;25.5;1;33.592357;32.997429;1009.993311;2.0516;2.7416;-10.12;0.0429;-0.7995;0.6201
38.540627;-121.746742;25.700001;1;33.592357;32.997429;1010.00473;2.0148;2.7232;-10.1476;0.0429;-0.78;0.6357
38.540627;-121.746742;26.200001;1;33.592357;32.997429;1010.035183;2.0148;2.714;-10.1568;0.0429;-0.7839;0.5928
38.540627;-121.746742;26.4;1;33.592357;32.997429;1010.029931;1.978;2.7232;-10.0832;0.0585;-0.7956;0.6201
38.540627;-121.746742;26.5;1;33.59821;32.997429;1010.000924;2.0516;2.7232;-10.0832;0.0429;-0.7878;0.6318
38.540627;-121.746742;26.700001;1;33.59821;32.997429;1010.024551;1.9964;2.6864;-10.1108;0.0468;-0.7761;0.5889
